LogID,UserID,MealName,CalorieCount,Macronutrients,MealCategory,DateLogged
NL1591,U2310,side,736,"Carbs: 10, Proteins: 44, Fats: 7",Dinner,2024-02-03
NL1592,U2957,vote,376,"Carbs: 82, Proteins: 32, Fats: 5",Breakfast,2024-07-13
NL1593,U1915,buy,561,"Carbs: 45, Proteins: 37, Fats: 7",Breakfast,2024-06-03
NL1594,U1929,join,1261,"Carbs: 21, Proteins: 38, Fats: 10",Dinner,2024-08-24
NL1595,U846,thousand,445,"Carbs: 37, Proteins: 19, Fats: 30",Dinner,2024-01-01
NL1596,U414,message,1498,"Carbs: 87, Proteins: 21, Fats: 24",Lunch,2024-08-09
NL1597,U2207,bit,882,"Carbs: 59, Proteins: 36, Fats: 18",Breakfast,2024-04-29
NL1598,U1763,cause,983,"Carbs: 29, Proteins: 19, Fats: 28",Dinner,2024-08-23
NL1599,U558,system,617,"Carbs: 18, Proteins: 31, Fats: 21",Breakfast,2024-01-01
NL1600,U2320,evening,761,"Carbs: 10, Proteins: 34, Fats: 23",Breakfast,2024-09-05
NL1601,U1641,somebody,841,"Carbs: 34, Proteins: 10, Fats: 6",Dinner,2024-04-07
NL1602,U80,its,1245,"Carbs: 27, Proteins: 47, Fats: 28",Dinner,2024-03-18
NL1603,U1893,paper,631,"Carbs: 93, Proteins: 32, Fats: 16",Snack,2024-06-14
NL1604,U1441,bad,1481,"Carbs: 20, Proteins: 16, Fats: 5",Breakfast,2024-09-19
NL1605,U2702,main,552,"Carbs: 37, Proteins: 11, Fats: 23",Snack,2024-08-31
NL1606,U2165,talk,481,"Carbs: 51, Proteins: 13, Fats: 23",Snack,2024-01-12
NL1607,U321,future,938,"Carbs: 85, Proteins: 26, Fats: 27",Snack,2024-09-12
NL1608,U1656,discuss,1299,"Carbs: 34, Proteins: 40, Fats: 23",Dinner,2024-09-17
NL1609,U2501,sport,413,"Carbs: 43, Proteins: 26, Fats: 6",Snack,2024-06-28
NL1610,U1313,official,1132,"Carbs: 43, Proteins: 10, Fats: 8",Breakfast,2024-01-30
NL1611,U2500,summer,1048,"Carbs: 22, Proteins: 49, Fats: 22",Breakfast,2024-03-09
NL1612,U85,network,1484,"Carbs: 24, Proteins: 27, Fats: 21",Dinner,2024-01-31
NL1613,U2833,economic,564,"Carbs: 36, Proteins: 24, Fats: 21",Breakfast,2024-01-30
NL1614,U2752,artist,687,"Carbs: 19, Proteins: 11, Fats: 11",Dinner,2024-02-14
NL1615,U2223,sense,1216,"Carbs: 72, Proteins: 37, Fats: 18",Lunch,2024-02-28
NL1616,U952,TV,444,"Carbs: 38, Proteins: 33, Fats: 21",Dinner,2024-11-23
NL1617,U281,site,568,"Carbs: 66, Proteins: 36, Fats: 26",Snack,2024-01-06
NL1618,U2873,away,1300,"Carbs: 68, Proteins: 33, Fats: 12",Lunch,2024-08-16
NL1619,U802,information,315,"Carbs: 55, Proteins: 17, Fats: 27",Dinner,2024-01-23
NL1620,U1675,suggest,304,"Carbs: 96, Proteins: 49, Fats: 6",Lunch,2024-02-21
NL1621,U1268,least,768,"Carbs: 52, Proteins: 39, Fats: 25",Dinner,2024-08-31
NL1622,U1528,star,366,"Carbs: 36, Proteins: 10, Fats: 5",Dinner,2024-09-24
NL1623,U1865,center,314,"Carbs: 16, Proteins: 10, Fats: 14",Breakfast,2024-10-19
NL1624,U947,else,1001,"Carbs: 39, Proteins: 12, Fats: 15",Dinner,2024-05-23
NL1625,U2094,bring,518,"Carbs: 63, Proteins: 22, Fats: 29",Snack,2024-02-18
NL1626,U2761,course,767,"Carbs: 37, Proteins: 40, Fats: 30",Breakfast,2024-08-26
NL1627,U1100,write,326,"Carbs: 13, Proteins: 31, Fats: 12",Snack,2024-10-10
NL1628,U2574,southern,388,"Carbs: 65, Proteins: 45, Fats: 24",Snack,2024-03-12
NL1629,U339,quite,503,"Carbs: 73, Proteins: 33, Fats: 24",Snack,2024-09-20
NL1630,U2770,election,462,"Carbs: 42, Proteins: 26, Fats: 6",Breakfast,2024-08-04
NL1631,U2903,first,494,"Carbs: 65, Proteins: 47, Fats: 24",Lunch,2024-09-14
NL1632,U1570,pick,704,"Carbs: 64, Proteins: 38, Fats: 11",Breakfast,2024-05-28
NL1633,U2911,upon,1224,"Carbs: 61, Proteins: 17, Fats: 28",Breakfast,2024-02-06
NL1634,U2981,interesting,596,"Carbs: 55, Proteins: 19, Fats: 30",Snack,2024-03-06
NL1635,U208,peace,1041,"Carbs: 38, Proteins: 21, Fats: 27",Breakfast,2024-06-30
NL1636,U443,lot,774,"Carbs: 65, Proteins: 17, Fats: 29",Breakfast,2024-02-05
NL1637,U2509,than,868,"Carbs: 70, Proteins: 33, Fats: 10",Breakfast,2024-03-27
NL1638,U1043,off,391,"Carbs: 34, Proteins: 21, Fats: 23",Snack,2024-02-28
NL1639,U2435,certainly,972,"Carbs: 12, Proteins: 48, Fats: 15",Breakfast,2024-03-14
NL1640,U1538,nature,884,"Carbs: 64, Proteins: 36, Fats: 18",Lunch,2024-01-23
NL1641,U1321,south,700,"Carbs: 59, Proteins: 17, Fats: 19",Breakfast,2024-04-21
NL1642,U1328,hour,465,"Carbs: 59, Proteins: 14, Fats: 23",Lunch,2024-03-19
NL1643,U545,effect,1312,"Carbs: 86, Proteins: 13, Fats: 5",Snack,2024-05-08
NL1644,U2379,energy,845,"Carbs: 53, Proteins: 49, Fats: 10",Lunch,2024-07-05
NL1645,U2631,heavy,919,"Carbs: 96, Proteins: 33, Fats: 24",Dinner,2024-04-15
NL1646,U994,become,1083,"Carbs: 17, Proteins: 18, Fats: 29",Snack,2024-03-26
NL1647,U2805,treat,1182,"Carbs: 54, Proteins: 14, Fats: 19",Snack,2024-09-14
NL1648,U1397,plant,1451,"Carbs: 32, Proteins: 48, Fats: 14",Lunch,2024-09-28
NL1649,U2434,blue,1464,"Carbs: 61, Proteins: 44, Fats: 21",Dinner,2024-06-19
NL1650,U515,information,910,"Carbs: 34, Proteins: 31, Fats: 5",Breakfast,2024-07-09
NL1651,U1301,week,1030,"Carbs: 100, Proteins: 24, Fats: 7",Snack,2024-02-20
NL1652,U1021,instead,1189,"Carbs: 38, Proteins: 25, Fats: 18",Snack,2024-01-10
NL1653,U2624,difference,915,"Carbs: 54, Proteins: 20, Fats: 30",Dinner,2024-07-02
NL1654,U706,happy,697,"Carbs: 46, Proteins: 19, Fats: 22",Dinner,2024-04-19
NL1655,U2210,government,1190,"Carbs: 17, Proteins: 49, Fats: 11",Dinner,2024-04-10
NL1656,U708,focus,397,"Carbs: 92, Proteins: 31, Fats: 23",Dinner,2024-08-13
NL1657,U1886,ball,651,"Carbs: 80, Proteins: 40, Fats: 10",Snack,2024-11-21
NL1658,U1643,yet,470,"Carbs: 71, Proteins: 40, Fats: 18",Breakfast,2024-08-31
NL1659,U2765,common,473,"Carbs: 82, Proteins: 40, Fats: 7",Lunch,2024-02-27
NL1660,U2943,walk,617,"Carbs: 63, Proteins: 50, Fats: 11",Lunch,2024-01-04
NL1661,U2230,security,432,"Carbs: 26, Proteins: 12, Fats: 23",Lunch,2024-07-31
NL1662,U703,firm,618,"Carbs: 11, Proteins: 50, Fats: 16",Snack,2024-06-06
NL1663,U2950,require,260,"Carbs: 74, Proteins: 33, Fats: 19",Dinner,2024-01-25
NL1664,U697,may,1031,"Carbs: 72, Proteins: 16, Fats: 6",Breakfast,2024-03-17
NL1665,U2060,above,610,"Carbs: 12, Proteins: 14, Fats: 25",Dinner,2024-02-22
NL1666,U1121,cut,406,"Carbs: 77, Proteins: 15, Fats: 11",Snack,2024-02-16
NL1667,U2797,plant,814,"Carbs: 98, Proteins: 25, Fats: 27",Snack,2024-10-20
NL1668,U2405,able,1360,"Carbs: 13, Proteins: 47, Fats: 16",Breakfast,2024-11-01
NL1669,U2130,care,917,"Carbs: 85, Proteins: 29, Fats: 9",Dinner,2024-03-30
NL1670,U1097,actually,1425,"Carbs: 64, Proteins: 26, Fats: 24",Snack,2024-05-18
NL1671,U2502,discuss,552,"Carbs: 60, Proteins: 32, Fats: 12",Snack,2024-07-07
NL1672,U2681,including,1397,"Carbs: 76, Proteins: 24, Fats: 5",Dinner,2024-11-06
NL1673,U452,in,1313,"Carbs: 82, Proteins: 16, Fats: 25",Dinner,2024-02-25
NL1674,U1543,laugh,1487,"Carbs: 92, Proteins: 40, Fats: 7",Snack,2024-02-26
NL1675,U2381,available,1328,"Carbs: 20, Proteins: 11, Fats: 10",Snack,2024-06-01
NL1676,U2539,Mrs,1401,"Carbs: 54, Proteins: 15, Fats: 28",Snack,2024-03-14
NL1677,U2633,myself,633,"Carbs: 90, Proteins: 29, Fats: 17",Breakfast,2024-07-01
NL1678,U796,seek,241,"Carbs: 89, Proteins: 13, Fats: 11",Breakfast,2024-06-02
NL1679,U362,first,731,"Carbs: 95, Proteins: 16, Fats: 30",Lunch,2024-05-22
NL1680,U115,reduce,665,"Carbs: 92, Proteins: 24, Fats: 14",Breakfast,2024-11-04
NL1681,U907,build,945,"Carbs: 78, Proteins: 23, Fats: 28",Breakfast,2024-03-08
NL1682,U2830,important,1416,"Carbs: 39, Proteins: 25, Fats: 9",Lunch,2024-03-23
NL1683,U933,bad,559,"Carbs: 42, Proteins: 31, Fats: 11",Snack,2024-05-19
NL1684,U1668,resource,890,"Carbs: 69, Proteins: 13, Fats: 25",Lunch,2024-04-29
NL1685,U671,herself,731,"Carbs: 90, Proteins: 30, Fats: 15",Breakfast,2024-02-11
NL1686,U1986,best,1305,"Carbs: 86, Proteins: 30, Fats: 9",Breakfast,2024-03-01
NL1687,U904,whole,1332,"Carbs: 91, Proteins: 15, Fats: 30",Lunch,2024-04-17
NL1688,U346,piece,744,"Carbs: 26, Proteins: 39, Fats: 24",Snack,2024-03-27
NL1689,U734,tough,1302,"Carbs: 84, Proteins: 44, Fats: 12",Snack,2024-10-07
NL1690,U2071,consumer,539,"Carbs: 87, Proteins: 40, Fats: 17",Dinner,2024-01-23
NL1691,U1739,serious,1033,"Carbs: 92, Proteins: 20, Fats: 13",Snack,2024-03-23
NL1692,U2998,identify,1358,"Carbs: 83, Proteins: 44, Fats: 28",Dinner,2024-07-17
NL1693,U2655,service,1328,"Carbs: 32, Proteins: 50, Fats: 28",Lunch,2024-08-24
NL1694,U1937,school,826,"Carbs: 57, Proteins: 43, Fats: 16",Breakfast,2024-10-24
NL1695,U1755,either,524,"Carbs: 77, Proteins: 23, Fats: 26",Breakfast,2024-05-21
NL1696,U2637,carry,1490,"Carbs: 72, Proteins: 15, Fats: 28",Breakfast,2024-03-22
NL1697,U586,pay,1360,"Carbs: 86, Proteins: 10, Fats: 20",Breakfast,2024-11-03
NL1698,U1531,because,1117,"Carbs: 87, Proteins: 38, Fats: 26",Breakfast,2024-05-01
NL1699,U629,less,955,"Carbs: 60, Proteins: 26, Fats: 12",Dinner,2024-02-15
NL1700,U2973,end,462,"Carbs: 89, Proteins: 27, Fats: 18",Breakfast,2024-08-09
NL1701,U1148,enough,261,"Carbs: 33, Proteins: 13, Fats: 29",Breakfast,2024-06-04
NL1702,U2871,south,283,"Carbs: 26, Proteins: 31, Fats: 11",Lunch,2024-07-27
NL1703,U2928,third,610,"Carbs: 35, Proteins: 17, Fats: 7",Snack,2024-10-24
NL1704,U2834,with,1334,"Carbs: 62, Proteins: 42, Fats: 27",Dinner,2024-03-19
NL1705,U1884,can,848,"Carbs: 32, Proteins: 11, Fats: 23",Snack,2024-10-29
NL1706,U932,spend,1148,"Carbs: 25, Proteins: 35, Fats: 23",Dinner,2024-02-28
NL1707,U2596,all,685,"Carbs: 64, Proteins: 43, Fats: 8",Breakfast,2024-01-29
NL1708,U149,cultural,1336,"Carbs: 64, Proteins: 44, Fats: 8",Snack,2024-02-15
NL1709,U621,choice,428,"Carbs: 36, Proteins: 48, Fats: 6",Snack,2024-05-04
NL1710,U2472,high,478,"Carbs: 64, Proteins: 45, Fats: 6",Lunch,2024-07-28
NL1711,U705,stop,1297,"Carbs: 62, Proteins: 29, Fats: 29",Breakfast,2024-03-04
NL1712,U1233,according,1317,"Carbs: 32, Proteins: 12, Fats: 17",Breakfast,2024-01-05
NL1713,U2690,technology,1098,"Carbs: 92, Proteins: 25, Fats: 22",Snack,2024-02-01
NL1714,U1586,real,806,"Carbs: 89, Proteins: 38, Fats: 22",Breakfast,2024-11-08
NL1715,U2303,matter,968,"Carbs: 90, Proteins: 36, Fats: 11",Dinner,2024-08-27
NL1716,U353,large,954,"Carbs: 73, Proteins: 44, Fats: 6",Lunch,2024-01-01
NL1717,U1097,buy,683,"Carbs: 53, Proteins: 32, Fats: 16",Lunch,2024-04-14
NL1718,U2644,as,1128,"Carbs: 22, Proteins: 26, Fats: 20",Breakfast,2024-05-20
NL1719,U1454,material,314,"Carbs: 42, Proteins: 24, Fats: 24",Breakfast,2024-06-11
NL1720,U1466,should,317,"Carbs: 15, Proteins: 43, Fats: 7",Snack,2024-05-22
NL1721,U1783,foot,552,"Carbs: 12, Proteins: 14, Fats: 19",Breakfast,2024-02-14
NL1722,U201,education,455,"Carbs: 10, Proteins: 27, Fats: 9",Dinner,2024-09-15
NL1723,U2118,big,979,"Carbs: 12, Proteins: 48, Fats: 22",Lunch,2024-06-13
NL1724,U1958,able,653,"Carbs: 89, Proteins: 31, Fats: 11",Lunch,2024-06-29
NL1725,U799,wear,798,"Carbs: 81, Proteins: 16, Fats: 26",Lunch,2024-07-07
NL1726,U2566,cost,1039,"Carbs: 39, Proteins: 15, Fats: 5",Breakfast,2024-10-04
NL1727,U796,fear,848,"Carbs: 87, Proteins: 40, Fats: 16",Breakfast,2024-11-12
NL1728,U2775,successful,953,"Carbs: 45, Proteins: 20, Fats: 20",Breakfast,2024-11-26
NL1729,U535,outside,684,"Carbs: 88, Proteins: 24, Fats: 8",Lunch,2024-04-22
NL1730,U1108,with,994,"Carbs: 97, Proteins: 23, Fats: 5",Snack,2024-10-30
NL1731,U779,later,1437,"Carbs: 16, Proteins: 28, Fats: 29",Lunch,2024-09-15
NL1732,U2735,friend,662,"Carbs: 77, Proteins: 28, Fats: 19",Breakfast,2024-11-07
NL1733,U2570,wear,319,"Carbs: 94, Proteins: 40, Fats: 11",Lunch,2024-07-02
NL1734,U1331,toward,809,"Carbs: 52, Proteins: 19, Fats: 24",Breakfast,2024-09-14
NL1735,U1517,with,210,"Carbs: 56, Proteins: 12, Fats: 17",Snack,2024-08-30
NL1736,U531,college,1005,"Carbs: 10, Proteins: 27, Fats: 14",Dinner,2024-04-12
NL1737,U2933,sing,462,"Carbs: 76, Proteins: 45, Fats: 24",Breakfast,2024-09-09
NL1738,U122,good,1354,"Carbs: 11, Proteins: 19, Fats: 21",Dinner,2024-03-13
NL1739,U1106,type,1239,"Carbs: 93, Proteins: 24, Fats: 7",Snack,2024-04-22
NL1740,U2940,radio,654,"Carbs: 98, Proteins: 30, Fats: 17",Lunch,2024-10-08
NL1741,U1045,model,871,"Carbs: 10, Proteins: 44, Fats: 21",Dinner,2024-02-12
NL1742,U345,word,1037,"Carbs: 77, Proteins: 27, Fats: 16",Lunch,2024-09-17
NL1743,U2328,pass,732,"Carbs: 88, Proteins: 18, Fats: 20",Snack,2024-08-02
NL1744,U1747,close,599,"Carbs: 65, Proteins: 45, Fats: 30",Dinner,2024-01-21
NL1745,U1353,few,411,"Carbs: 66, Proteins: 31, Fats: 23",Dinner,2024-06-12
NL1746,U1927,up,262,"Carbs: 76, Proteins: 33, Fats: 29",Lunch,2024-01-22
NL1747,U2019,ago,760,"Carbs: 12, Proteins: 39, Fats: 5",Dinner,2024-04-16
NL1748,U1296,manager,394,"Carbs: 44, Proteins: 33, Fats: 21",Breakfast,2024-03-03
NL1749,U661,mission,347,"Carbs: 28, Proteins: 29, Fats: 5",Breakfast,2024-03-01
NL1750,U397,business,317,"Carbs: 67, Proteins: 38, Fats: 8",Dinner,2024-07-03
NL1751,U700,build,787,"Carbs: 71, Proteins: 27, Fats: 30",Snack,2024-11-20
NL1752,U1919,little,1084,"Carbs: 74, Proteins: 13, Fats: 29",Dinner,2024-09-21
NL1753,U2408,theory,803,"Carbs: 34, Proteins: 46, Fats: 18",Snack,2024-04-27
NL1754,U108,ok,1016,"Carbs: 91, Proteins: 50, Fats: 14",Snack,2024-07-10
NL1755,U2060,decide,261,"Carbs: 13, Proteins: 50, Fats: 15",Breakfast,2024-03-30
NL1756,U595,suffer,1170,"Carbs: 28, Proteins: 38, Fats: 16",Breakfast,2024-07-15
NL1757,U2276,star,638,"Carbs: 58, Proteins: 23, Fats: 30",Breakfast,2024-03-09
NL1758,U1997,eye,1179,"Carbs: 31, Proteins: 39, Fats: 7",Breakfast,2024-09-03
NL1759,U8,service,454,"Carbs: 95, Proteins: 47, Fats: 26",Dinner,2024-05-18
NL1760,U633,cut,1310,"Carbs: 57, Proteins: 42, Fats: 13",Breakfast,2024-08-07
NL1761,U811,whole,277,"Carbs: 94, Proteins: 37, Fats: 17",Dinner,2024-06-07
NL1762,U2976,run,822,"Carbs: 85, Proteins: 14, Fats: 30",Dinner,2024-03-06
NL1763,U209,candidate,927,"Carbs: 94, Proteins: 50, Fats: 27",Lunch,2024-05-26
NL1764,U2419,better,457,"Carbs: 86, Proteins: 21, Fats: 19",Breakfast,2024-03-27
NL1765,U2814,sound,906,"Carbs: 44, Proteins: 29, Fats: 14",Breakfast,2024-03-14
NL1766,U2092,plant,1354,"Carbs: 14, Proteins: 22, Fats: 28",Snack,2024-08-15
NL1767,U887,understand,1383,"Carbs: 87, Proteins: 11, Fats: 8",Snack,2024-07-24
NL1768,U1409,send,637,"Carbs: 24, Proteins: 28, Fats: 29",Snack,2024-03-05
NL1769,U302,religious,1013,"Carbs: 71, Proteins: 32, Fats: 13",Lunch,2024-03-25
NL1770,U2389,produce,604,"Carbs: 60, Proteins: 27, Fats: 17",Lunch,2024-03-16
NL1771,U1247,responsibility,1492,"Carbs: 50, Proteins: 25, Fats: 7",Dinner,2024-05-04
NL1772,U2154,official,925,"Carbs: 62, Proteins: 49, Fats: 7",Dinner,2024-06-14
NL1773,U2139,stage,556,"Carbs: 35, Proteins: 24, Fats: 24",Dinner,2024-05-05
NL1774,U15,theory,302,"Carbs: 24, Proteins: 40, Fats: 11",Snack,2024-02-12
NL1775,U1923,bill,402,"Carbs: 11, Proteins: 40, Fats: 7",Snack,2024-09-06
NL1776,U2837,blue,1415,"Carbs: 98, Proteins: 22, Fats: 19",Dinner,2024-07-05
NL1777,U1042,work,214,"Carbs: 90, Proteins: 31, Fats: 12",Dinner,2024-02-05
NL1778,U1937,door,854,"Carbs: 21, Proteins: 39, Fats: 27",Lunch,2024-05-28
NL1779,U656,where,572,"Carbs: 62, Proteins: 38, Fats: 20",Breakfast,2024-06-15
NL1780,U728,base,319,"Carbs: 67, Proteins: 21, Fats: 25",Dinner,2024-07-01
NL1781,U916,economic,1243,"Carbs: 85, Proteins: 47, Fats: 5",Snack,2024-11-20
NL1782,U1736,quality,648,"Carbs: 81, Proteins: 35, Fats: 23",Dinner,2024-09-12
NL1783,U2153,bad,360,"Carbs: 58, Proteins: 34, Fats: 13",Dinner,2024-04-16
NL1784,U1651,each,357,"Carbs: 20, Proteins: 21, Fats: 8",Breakfast,2024-04-14
NL1785,U1914,head,969,"Carbs: 92, Proteins: 37, Fats: 18",Snack,2024-10-10
NL1786,U715,quality,1308,"Carbs: 18, Proteins: 30, Fats: 17",Dinner,2024-01-04
NL1787,U782,size,419,"Carbs: 50, Proteins: 23, Fats: 5",Breakfast,2024-06-10
NL1788,U1210,necessary,917,"Carbs: 37, Proteins: 24, Fats: 22",Snack,2024-08-16
NL1789,U2255,so,476,"Carbs: 66, Proteins: 39, Fats: 20",Lunch,2024-06-05
NL1790,U1469,night,250,"Carbs: 96, Proteins: 17, Fats: 6",Breakfast,2024-06-13
NL1791,U884,politics,975,"Carbs: 70, Proteins: 21, Fats: 26",Breakfast,2024-06-28
NL1792,U946,group,1000,"Carbs: 35, Proteins: 15, Fats: 19",Breakfast,2024-01-12
NL1793,U1521,administration,1192,"Carbs: 89, Proteins: 31, Fats: 18",Lunch,2024-09-18
NL1794,U823,forget,584,"Carbs: 96, Proteins: 13, Fats: 15",Breakfast,2024-07-04
NL1795,U1101,tonight,1379,"Carbs: 24, Proteins: 19, Fats: 10",Dinner,2024-11-10
NL1796,U2241,alone,210,"Carbs: 39, Proteins: 50, Fats: 26",Breakfast,2024-07-01
NL1797,U1240,cost,1308,"Carbs: 71, Proteins: 42, Fats: 13",Breakfast,2024-11-06
NL1798,U843,program,1039,"Carbs: 97, Proteins: 30, Fats: 26",Dinner,2024-01-14
NL1799,U1972,her,1057,"Carbs: 83, Proteins: 27, Fats: 14",Dinner,2024-08-14
NL1800,U1257,bed,675,"Carbs: 17, Proteins: 24, Fats: 5",Breakfast,2024-11-09
NL1801,U487,green,1293,"Carbs: 52, Proteins: 45, Fats: 20",Lunch,2024-03-14
NL1802,U430,couple,1047,"Carbs: 48, Proteins: 41, Fats: 24",Lunch,2024-11-22
NL1803,U1617,eight,896,"Carbs: 84, Proteins: 16, Fats: 18",Snack,2024-11-04
NL1804,U1069,baby,901,"Carbs: 92, Proteins: 38, Fats: 5",Dinner,2024-09-23
NL1805,U2022,full,890,"Carbs: 36, Proteins: 46, Fats: 20",Lunch,2024-11-07
NL1806,U2180,east,950,"Carbs: 55, Proteins: 12, Fats: 23",Dinner,2024-08-07
NL1807,U527,very,697,"Carbs: 88, Proteins: 34, Fats: 18",Lunch,2024-09-17
NL1808,U460,have,669,"Carbs: 87, Proteins: 10, Fats: 29",Dinner,2024-06-25
NL1809,U2424,movie,1130,"Carbs: 55, Proteins: 16, Fats: 21",Snack,2024-11-19
NL1810,U2063,anything,825,"Carbs: 15, Proteins: 32, Fats: 9",Lunch,2024-08-25
NL1811,U1013,stand,1274,"Carbs: 22, Proteins: 31, Fats: 19",Snack,2024-04-26
NL1812,U1629,here,1477,"Carbs: 58, Proteins: 36, Fats: 25",Snack,2024-11-21
NL1813,U2518,face,1488,"Carbs: 39, Proteins: 17, Fats: 28",Lunch,2024-04-10
NL1814,U2155,ok,739,"Carbs: 78, Proteins: 28, Fats: 22",Breakfast,2024-06-04
NL1815,U98,structure,1404,"Carbs: 24, Proteins: 21, Fats: 6",Snack,2024-02-29
NL1816,U2195,meeting,1175,"Carbs: 74, Proteins: 11, Fats: 22",Lunch,2024-05-11
NL1817,U1375,create,675,"Carbs: 32, Proteins: 34, Fats: 7",Lunch,2024-09-10
NL1818,U1703,television,1315,"Carbs: 78, Proteins: 31, Fats: 30",Snack,2024-05-04
NL1819,U758,spring,1270,"Carbs: 18, Proteins: 35, Fats: 10",Breakfast,2024-09-09
NL1820,U143,finish,405,"Carbs: 97, Proteins: 13, Fats: 21",Snack,2024-05-05
NL1821,U2296,point,1187,"Carbs: 73, Proteins: 34, Fats: 15",Dinner,2024-05-14
NL1822,U301,PM,888,"Carbs: 60, Proteins: 27, Fats: 10",Breakfast,2024-09-25
NL1823,U2971,both,993,"Carbs: 87, Proteins: 20, Fats: 30",Dinner,2024-11-06
NL1824,U1478,to,343,"Carbs: 37, Proteins: 50, Fats: 17",Lunch,2024-10-05
NL1825,U1608,animal,1387,"Carbs: 64, Proteins: 32, Fats: 26",Dinner,2024-04-20
NL1826,U2192,billion,430,"Carbs: 49, Proteins: 49, Fats: 15",Lunch,2024-05-24
NL1827,U1215,its,1248,"Carbs: 74, Proteins: 30, Fats: 13",Lunch,2024-09-14
NL1828,U898,no,1031,"Carbs: 23, Proteins: 30, Fats: 16",Breakfast,2024-10-29
NL1829,U2090,various,1410,"Carbs: 27, Proteins: 33, Fats: 24",Lunch,2024-08-15
NL1830,U2953,apply,1182,"Carbs: 97, Proteins: 21, Fats: 18",Breakfast,2024-07-10
NL1831,U746,hard,702,"Carbs: 25, Proteins: 48, Fats: 24",Breakfast,2024-01-07
NL1832,U751,result,1191,"Carbs: 89, Proteins: 18, Fats: 22",Lunch,2024-05-29
NL1833,U823,full,1089,"Carbs: 21, Proteins: 16, Fats: 6",Lunch,2024-10-20
NL1834,U2148,director,1203,"Carbs: 51, Proteins: 27, Fats: 29",Dinner,2024-08-24
NL1835,U325,office,524,"Carbs: 34, Proteins: 26, Fats: 21",Breakfast,2024-02-13
NL1836,U1593,thank,1105,"Carbs: 43, Proteins: 43, Fats: 25",Lunch,2024-08-04
NL1837,U2315,recent,659,"Carbs: 19, Proteins: 44, Fats: 14",Lunch,2024-06-17
NL1838,U2661,admit,990,"Carbs: 54, Proteins: 15, Fats: 24",Snack,2024-07-11
NL1839,U1872,interest,418,"Carbs: 32, Proteins: 10, Fats: 27",Snack,2024-06-12
NL1840,U1943,strong,441,"Carbs: 23, Proteins: 38, Fats: 8",Dinner,2024-02-14
NL1841,U99,often,1099,"Carbs: 90, Proteins: 34, Fats: 7",Dinner,2024-04-25
NL1842,U1194,bed,967,"Carbs: 35, Proteins: 32, Fats: 23",Snack,2024-07-17
NL1843,U2105,by,679,"Carbs: 53, Proteins: 40, Fats: 22",Lunch,2024-08-15
NL1844,U1265,buy,578,"Carbs: 33, Proteins: 13, Fats: 7",Snack,2024-05-05
NL1845,U1109,large,213,"Carbs: 60, Proteins: 27, Fats: 22",Dinner,2024-10-30
NL1846,U215,long,926,"Carbs: 63, Proteins: 10, Fats: 11",Breakfast,2024-02-26
NL1847,U443,consumer,1134,"Carbs: 92, Proteins: 20, Fats: 12",Snack,2024-03-23
NL1848,U1972,that,777,"Carbs: 41, Proteins: 35, Fats: 28",Snack,2024-03-23
NL1849,U1040,political,363,"Carbs: 60, Proteins: 22, Fats: 20",Snack,2024-03-09
NL1850,U103,fund,663,"Carbs: 70, Proteins: 25, Fats: 7",Dinner,2024-11-12
NL1851,U2920,small,369,"Carbs: 12, Proteins: 42, Fats: 9",Snack,2024-07-18
NL1852,U172,page,489,"Carbs: 38, Proteins: 42, Fats: 10",Breakfast,2024-10-11
NL1853,U1284,name,1339,"Carbs: 97, Proteins: 25, Fats: 14",Lunch,2024-11-15
NL1854,U2076,around,1425,"Carbs: 49, Proteins: 18, Fats: 28",Snack,2024-11-23
NL1855,U897,might,697,"Carbs: 13, Proteins: 39, Fats: 27",Snack,2024-01-29
NL1856,U4,participant,554,"Carbs: 74, Proteins: 42, Fats: 15",Snack,2024-05-17
NL1857,U2729,let,521,"Carbs: 13, Proteins: 43, Fats: 29",Breakfast,2024-09-11
NL1858,U2721,guess,999,"Carbs: 94, Proteins: 25, Fats: 9",Lunch,2024-08-21
NL1859,U2936,stock,1076,"Carbs: 85, Proteins: 20, Fats: 22",Breakfast,2024-09-03
NL1860,U1440,throw,971,"Carbs: 22, Proteins: 21, Fats: 8",Breakfast,2024-07-03
NL1861,U1867,century,856,"Carbs: 52, Proteins: 42, Fats: 13",Lunch,2024-11-12
NL1862,U693,weight,1020,"Carbs: 35, Proteins: 42, Fats: 8",Lunch,2024-03-08
NL1863,U1196,office,536,"Carbs: 10, Proteins: 34, Fats: 28",Snack,2024-01-16
NL1864,U2317,approach,1284,"Carbs: 88, Proteins: 47, Fats: 24",Breakfast,2024-07-29
NL1865,U219,maybe,968,"Carbs: 98, Proteins: 44, Fats: 25",Snack,2024-04-02
NL1866,U255,bag,574,"Carbs: 96, Proteins: 44, Fats: 8",Snack,2024-09-15
NL1867,U2692,industry,1173,"Carbs: 32, Proteins: 23, Fats: 26",Snack,2024-07-25
NL1868,U934,avoid,443,"Carbs: 71, Proteins: 30, Fats: 12",Lunch,2024-10-17
NL1869,U1117,court,1065,"Carbs: 96, Proteins: 48, Fats: 11",Breakfast,2024-05-10
NL1870,U342,draw,1472,"Carbs: 93, Proteins: 12, Fats: 9",Breakfast,2024-03-14
